author,rating,text,date,sentiment,source,company_id,company_name
Morgane,5.0,"Merci à Monsieur M qui nous a accompagnés tout au long de notre mariage. Du vin d’honneur au brunch tout a été parfait. Très à l’écoute, l’équipe a su nous rassurer et nous conseiller. Le jour J tout était organisé pour que le stress ne s’invite pas ! Les papilles de nos invités se souviennent encore de ce magnifique repas.",2021-01-11,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Benjamin,4.6,"Repas nickel mais trop juste en horaires, ce jour n'est pas réglé comme une horloge donc les horaires peuvent changer au dernier moment d'une demi heure et ils n'étaient pas prêts mais un détail au vu du global",2020-09-28,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Aurelie,5.0,"Prestataire d’un grand professionnalisme : disponibilité et adaptabilité lors de la préparation. Discrétion, professionnalisme et qualité des produits lors du mariage. 
L’équipe sur place a tout géré nous laissant simplement profiter de ce moment exceptionnel.  
Nous recommandons vivement ce prestataire.",2020-09-25,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Ludovic,4.8,"Nous avons fait appel à Monsieur M pour le vin d'honneur et le repas de notre mariage. Tout a été très bien organisé et géré, les animations de nos témoins se sont parfaitement calées avec le déroulé du repas. Tous nos invités ont adoré le menu servi. C'était délicieux, merci !",2020-09-24,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Marouby,5.0,"Tout s’est passé exactement comme nous le souhaitions. Un excellent repas, raffiné et moderne. Une équipe au top, jeune et dynamique. Merci.",2020-09-03,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Charlène,5.0,"Monsieur M a su être à la hauteur de nos attentes pour notre mariage, et même plus ! Service impeccable, nourriture sans faute, disponibilité des interlocuteurs au top. Nous n'avons rien à redire ! Et nos invités ont été ravis.",2020-08-31,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Maxime,5.0,"Tout était parfait ! Les invités ont adoré le repas, d’une grande finesse. Une équipe jeune, dynamique et à l’écoute. Un travail remarquable, une modernité absolue, un coup de fouet dans l’industrie du traiteur, merci !",2020-08-31,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Angélique,4.6,"Des équipes très professionnelles de l'accueil au service en passant évidement par les cuisines ! Le personnel de service est très à l'écoute et très agréable. La cuisine est juste parfaite ! Merci Vickie pour nos échanges et pour votre flexibilité liés aux changements à cause du Covid. Merci à Thomas et au personnel de service et de cuisine qui l'accompagnait. Personne n'a été déçu de notre menu ""Jeu de séduction""",2020-08-21,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Graziella,5.0,"Nous avons eu un excellent repas et un très bon cocktail. Les gens étaient tous ravis.  
Des serveurs au top. 
Une mention spéciale pour la personne qui a dirigé tout cela d’une main de maître. Discrète rapide et efficace.",2020-04-02,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Camille,5.0,"Monsieur M a été parfait pour notre mariage. Les équipes ont ravi nos papilles ainsi que celles de nos invités. L'accompagnement a été très professionnel et rassurant tout au long des préparatifs. Le jour J, le service a été impeccable.
Je recommande vivement !",2020-03-15,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Zoéc,5.0,"Tout était très bon, les quantités suffisantes. Le service est très efficace. Le maître d'hôtel est très prévenant. Tout est parfaitement géré de sorte que le jour J, il n'y a qu'à profiter",2019-12-17,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Emily,5.0,"Voilà un mois que nous nous sommes mariés et les invités nous parlent encore du repas. Je cite plusieurs d'entre eux ""c'est une des rares fois où on mange aussi bien à un mariage !"". Alors mille fois merci à cette équipe, leur écoute et leur patience.",2019-11-27,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Juliane,5.0,"Merci à Vicky pour son suivi, ses conseils, sa disponibilité, depuis novembre 2018. Nous avons organisé notre mariage depuis l'Australie et avons eu totale confiance en Monsieur M. Nous avons rencontré l'équipe seulement quelques semaines avant notre mariage et avons été très bien reçus, par toute l'équipe. 

Le service pendant le week end a été parfait ! Merci aux personnes du service, à la cuisine également et Aloïs, d'avoir fait le déplacement le samedi. 

Nous ne pouvons que recommander Monsieur M.


J&K - 17 Août 2019

PS : Nous sommes ravis d'avoir été les premiers à avoir une magnifique pièce montée de fromages !",2019-11-12,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Paul,4.8,"Nous avons fait appel à Monsieur M pour notre journée de mariage au cours duquel ils ont assuré le cocktail déjeunatoire et le dîner. Nous nous sommes régalés tout au long de la journée et nos invités également. Le service a été efficace et attentionné, y compris dans une salle de réception exiguë. Un grand merci à Vicky qui a su nous conseiller en amont de cet événement, pour que tout se déroule parfaitement !",2019-10-19,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Hemon,5.0,Des amuses bouches très originaux ! Vicky est très à l'écoute et disponible. Nos invités ont apprécié.,2019-10-06,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Aurélie,5.0,"Prestation parfaite, je recommande ce traiteur sans problème si vous avez des demandes particulières comme un repas végétarien. Ils le font sans problème, un grand merci à eux.",2019-09-20,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Julie,5.0,"Tous nos convives ont été plus que ravis du repas et de la gentillesse de Jonathan et ses serveurs ! Cocktail, entrée, plat, fromages et dessert au top du top ! Timing respecté à la lettre et Vicky, notre chargée de dossier a été géniale du début à la fin de notre mariage ! Nous avions choisi du bœuf, où la cuisson peut faire peur - 80 personnes enchantées et régalées ! Merci beaucoup !",2019-09-02,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Laëtitia,4.8,"Nous nous sommes régalés aussi bien pendant le cocktail que lors du dîner. Nos invités ont apprécié la qualité des plats et ont été conquis par la formule retour « galettes et crêpes à volonté ». Service impeccable et personnel à l’écoute de nos moindres demandes (possibilité de repas spécifiques pour les régimes particuliers). Si vous cherchez un traiteur, prenez Monsieur M sans hésiter !",2019-08-28,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Christelle,4.4,Nous sommes très satisfaits de ce prestataire qui a couvert le cocktail et le repas de notre mariage. Nous n’avons que d’excellents retours de nos invités ! Je recommande !,2019-08-15,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Clémentine,5.0,"Une équipe très professionnelle, un repas délicieux, nos invités étaient comblés ! 
Rien à redire !",2019-07-28,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Hélène,4.4,"Le repas et le cocktail ont été appréciés de tous nos invités et très complimentés.
Les serveurs étaient aux petits soins avec les mariés pour s'assurer qu'on mangeait bien lors du cocktail et pour apporter les pièces végétariennes auprès des personnes concernées. Le repas végétarien a aussi été très apprécié.",2019-07-16,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Fanny,5.0,"Que dire à part que nous n'aurions pu rêver mieux ! Vicky, qui s'est occupée de nous du début à la fin, a été adorable, disponible et à notre écoute. C'est grâce à elle et à son équipe si nous avons passé un moment aussi agréable tout au long de la soirée. La nourriture était très bonne, le service impeccable, bref les invités ont adoré.
Le lendemain, c'est Thomas qui a pris la relève pour le brunch : tout aussi adorable et service tout aussi parfait que la veille, tout le monde a apprécié. 
Vous pouvez leur faire confiance les yeux fermés !",2019-07-03,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Emeline,3.6,"Le repas correspondait en tout point au repas-test (qui s’est effectué dans un espace dédié très agréable) et à nos attentes. Nous avons eu beaucoup de compliments de la part de nos invités.  Néanmoins plusieurs choses nous ont chiffonnés :  1 : lorsque vous passez sous la barre des 80 personnes ils appliquent une plus-value (qui augmente lorsque vous passez à la dizaine en-dessous et ainsi de suite...). Elle n’a pas lieu d’être ! Si de nombreux invités répondent par la négative ce n’est pas de la faute des mariés ! 2 : nous avons eu 3 interlocuteurs différents entre avant le mariage et la semaine suivante, la veille et le lendemain et le Jour J. Difficile... En savoir plus",2019-06-23,neutral,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Elodie,5.0,Un repas d’exception fin et raffiné. Les plats étaient excellents et tous nos convives ont été impressionnés par la haute qualité des plats. Nous vous remercions également pour le professionnalisme et l’accueil chaleureux et souriant des serveuses. Vous avez contribué à la réussite de notre mariage. Merci,2019-06-06,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Mathilde,5.0,"Très professionnel et proposant des créations originales (notamment sur les pièces cocktails très goûteuses et graphiques). Le service commercial est charmant et disponible. Monsieur M propose aussi un grand choix de personnalisation sur la décoration des tables, de la vaisselle, etc... avec supplément naturellement. Nous avons beaucoup apprécié leur flexibilité sur nos demandes (plus de sauce sur la viande, changement de garniture, etc...) ce qui n'est pas toujours possible avec certains traiteurs.",2019-04-30,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Charlotte,5.0,"Nous voudrions remercier monsieur M pour l'excellent travail qu'ils ont effectué pour notre mariage du 22 septembre 2018. 
L'équipe pour la mise en place le vendredi était superbe, très patient et très sympathique grâce a eux nous avons fait ces préparatifs d'avant mariage sans stress. 
Concernant le déroulement du mariage l'équipe du jour j était elle aussi vraiment très agréable, ils se sont adaptés au temps et nous ont trouvé une solution de replie suite à la détérioration de nos barnums. 
Le service était parfait, la nourriture également et nous avons eu que des compliments. 
Un grand merci a l'équipe de monsieur M et nous allons vous recommander a tout notre entourage !",2018-10-29,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Dubosq,5.0,"Je suis heureuse d avoir choisie Monsieur M. Le choix du traiteur n'est pas évident mais avec Monsieur M, on n'a pas été déçu. Il y a un professionnalisme incroyable et surtout beaucoup de gentillesse au niveau du personnel. Le cocktail était excellent, et les animations sans faute. Le repas était un vrai plaisir pour les papilles. C était trop trop beau. Rapport qualité prix au top.",2018-10-14,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Crespel,5.0,"Une équipe sympathique et souriante, présente, très professionnelle et de bons conseils !
Nos invités ont adoré la qualité du service et du repas et nous, nous étions aux anges ! Merci à toute l'équipe !",2018-09-18,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Elodie,4.0,"Nous remercions particulièrement Jonathan (responsable du service) et Marie (commerciale) pour leur amabilité et leur flexibilité !
Le repas n'a reçu aucune critique : juste un régal !
Néanmoins petit regret sur le devis après un changement de commerciale : des suppléments y sont apparus ...",2018-08-21,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Darras,4.8,"Nous remercions Margaux et son équipe, qui ont été très performants.
Une équipe à l'écoute, souriante et très performante.
C'était excellent et nous n'avons eu que des retours positifs. Nous sommes très satisfaits de Monsieur M, on recommande les yeux fermés !",2018-08-05,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
Vincent,5.0,"Un grand merci à l’équipe formidable de Monsieur M. Merci à Vicky pour la gestion de notre mariage, sa simplicité et son enthousiasme. C’était un plaisir et nos invités ont apprécié ! Nous recommandons Monsieur M pour leur professionnalisme ! Nous avons été comblés ! Ne changez pas !",2018-06-27,positive,mariages.net,6852d3d474c91954046c1cdb,Monsieur M
